cell,stimul,frame,time,mask,int,delta,rel
cell3_01_27,20,79,11.8,up,1606.294,-0.07417183372702646,0.7974151796883998
cell3_01_27,20,79,11.8,down,2109.574,-0.06886486006450035,1.0472593001505182
cell3_01_27,20,80,12.0,cell,2009.777,-0.06682887382813683,2009.777
cell3_01_27,20,80,12.0,up,1649.21,-0.0494361118829737,0.820593528535753
cell3_01_27,20,80,12.0,down,2107.069,-0.06997053046313938,1.048409350888183
cell3_01_27,20,81,12.2,cell,2017.598,-0.0631974603042533,2017.598
cell3_01_27,20,81,12.2,up,1583.319,-0.087414055960392,0.7847544456328763
cell3_01_27,20,81,12.2,down,2124.813,-0.06213858812643271,1.053139921827837
cell3_01_27,20,82,12.4,cell,2008.514,-0.06741530462735246,2008.514
cell3_01_27,20,82,12.4,up,1593.908,-0.08131081803964745,0.7935757480405912
cell3_01_27,20,82,12.4,down,2112.759,-0.0674590476015602,1.0519015550800244
cell3_01_27,20,83,12.6,cell,2012.028,-0.06578369906247236,2012.028
cell3_01_27,20,83,12.6,up,1605.588,-0.07457875468009535,0.7979948589184643
cell3_01_27,20,83,12.6,down,2102.126,-0.07215229843937579,1.0447796949147825
cell3_01_27,20,84,12.8,cell,2012.492,-0.06556825655191338,2012.492
cell3_01_27,20,84,12.8,up,1637.723,-0.05605693481201267,0.8137786386231597
cell3_01_27,20,84,12.8,down,2110.969,-0.06824912744729422,1.0489328653231913
cell3_01_27,20,85,13.0,cell,2011.158,-0.06618765376977055,2011.158
cell3_01_27,20,85,13.0,up,1650.891,-0.0484672250244628,0.8208658892041303
cell3_01_27,20,85,13.0,down,2102.315,-0.07206887660091567,1.045325628319605
cell3_01_27,20,86,13.2,cell,1997.269,-0.07263653529811967,1997.269
cell3_01_27,20,86,13.2,up,1576.765,-0.09119161959553784,0.7894605083241166
cell3_01_27,20,86,13.2,down,2104.565,-0.07107575947638964,1.0537213565123176
cell3_01_27,20,87,13.4,cell,2009.392,-0.06700763539401014,2009.392
cell3_01_27,20,87,13.4,up,1655.639,-0.04573059515878198,0.823950229721229
cell3_01_27,20,87,13.4,down,2100.685,-0.07278833478446124,1.0454331459466346
cell3_01_27,20,88,13.6,cell,2012.496,-0.06556639928889126,2012.496
cell3_01_27,20,88,13.6,up,1639.328,-0.055131852475361884,0.8145745382847965
cell3_01_27,20,88,13.6,down,2103.713,-0.07145181982754344,1.045325307478872
cell3_01_27,20,89,13.8,cell,2017.551,-0.06321928314476252,2017.551
cell3_01_27,20,89,13.8,up,1602.37,-0.076433530355698,0.7942153630812802
cell3_01_27,20,89,13.8,down,2115.02,-0.06646107523775872,1.04831055076179
cell3_01_27,20,90,14.0,cell,2005.862,-0.0686466700109784,2005.862
cell3_01_27,20,90,14.0,up,1620.261,-0.06612160008465806,0.8077629468029206
