cell,stimul,frame,time,mask,int,delta,rel
cell6_01_22,20,31,11.0,down,409.114,-0.039984869308890156,1.1666904312414803
cell6_01_22,20,32,12.0,cell,351.545,-0.031047173004433076,351.545
cell6_01_22,20,32,12.0,up,366.394,-0.013292227017599913,1.0422392581319604
cell6_01_22,20,32,12.0,down,411.075,-0.03538324318197864,1.1693382070574179
cell6_01_22,20,33,13.0,cell,350.556,-0.03377312372453618,350.556
cell6_01_22,20,33,13.0,up,369.422,-0.005137750861902148,1.0538173644153859
cell6_01_22,20,33,13.0,down,404.619,-0.0505327068613975,1.1542207236504298
cell6_01_22,20,34,14.0,cell,351.896,-0.030079722344416738,351.896
cell6_01_22,20,34,14.0,up,363.938,-0.019906293542829016,1.0342203378270851
cell6_01_22,20,34,14.0,down,408.605,-0.04117927405065342,1.161152726942051
cell6_01_22,20,35,15.0,cell,351.808,-0.03032227407684255,351.808
cell6_01_22,20,35,15.0,up,369.229,-0.005657504460993954,1.04951848735674
cell6_01_22,20,35,15.0,down,407.234,-0.04439642316844833,1.1575461615426597
cell6_01_22,20,36,16.0,cell,351.543,-0.031052685543806413,351.543
cell6_01_22,20,36,16.0,up,357.909,-0.03614253421082818,1.0181087377646547
cell6_01_22,20,36,16.0,down,405.613,-0.04820021508671627,1.1538076423083379
cell6_01_22,20,37,17.0,cell,349.623,-0.036344723342186434,349.623
cell6_01_22,20,37,17.0,up,367.778,-0.009565082037584804,1.0519273617582368
cell6_01_22,20,37,17.0,down,404.483,-0.050851840544854955,1.1569118736467567
cell6_01_22,20,38,18.0,cell,351.113,-0.03223788150906862,351.113
cell6_01_22,20,38,18.0,up,368.895,-0.006556974420043842,1.0506446642533884
cell6_01_22,20,38,18.0,down,407.3,-0.04424154946912334,1.1600254049266192
cell6_01_22,20,39,19.0,cell,352.34,-0.02885593860354148,352.34
cell6_01_22,20,39,19.0,up,373.337,0.005405437430553679,1.0595930067548391
cell6_01_22,20,39,19.0,down,409.764,-0.03845959802765986,1.1629789407958224
cell6_01_22,20,40,20.0,cell,351.087,-0.032309544520921704,351.087
cell6_01_22,20,40,20.0,up,368.036,-0.008870281889576264,1.048275783495259
cell6_01_22,20,40,20.0,down,409.408,-0.03929497737553363,1.1661155212240841
cell6_01_22,20,41,21.0,cell,352.496,-0.028425960532423092,352.496
cell6_01_22,20,41,21.0,up,371.89,0.0015086319492806906,1.0550190640461168
cell6_01_22,20,41,21.0,down,412.804,-0.03132602157390628,1.1710884662520993
cell6_01_22,20,42,22.0,cell,351.544,-0.031049929274119824,351.544
cell6_01_22,20,42,22.0,up,364.535,-0.018298558316622995,1.036954122385818
cell6_01_22,20,42,22.0,down,412.575,-0.031863386379139665,1.1736084245499852
cell6_01_22,20,43,23.0,cell,352.417,-0.028643705837668954,352.417
cell6_01_22,20,43,23.0,up,378.69,0.019821193989817194,1.0745508871592462
cell6_01_22,20,43,23.0,down,405.027,-0.04957530581102539,1.149283377362613
cell6_01_22,20,44,24.0,cell,350.738,-0.0332714826415647,350.738
cell6_01_22,20,44,24.0,up,363.714,-0.020509530880634893,1.0369962764228569
cell6_01_22,20,44,24.0,down,410.533,-0.036655084773404394,1.1704833807571464
cell6_01_22,20,45,25.0,cell,351.218,-0.03194847319196966,351.218
cell6_01_22,20,45,25.0,up,366.871,-0.012007654650932936,1.0445677613334168
cell6_01_22,20,45,25.0,down,408.282,-0.04193721654886483,1.1624745884322556
cell6_01_22,20,46,26.0,cell,350.502,-0.03392196228761555,350.502
cell6_01_22,20,46,26.0,up,362.088,-0.02488838762738664,1.0330554461886094
cell6_01_22,20,46,26.0,down,404.379,-0.051095883949851754,1.153713816183645
cell6_01_22,20,47,27.0,cell,352.391,-0.02871536884952189,352.391
cell6_01_22,20,47,27.0,up,373.652,0.006253739936843231,1.0603335499487785
cell6_01_22,20,47,27.0,down,409.765,-0.038457251456458015,1.162813465724153
cell6_01_22,20,48,28.0,cell,353.242,-0.026369783346177435,353.242
cell6_01_22,20,48,28.0,up,369.375,-0.005264322981888277,1.0456712395468262
cell6_01_22,20,48,28.0,down,408.257,-0.04199588082891209,1.1557430883077324
cell6_01_22,20,49,29.0,cell,350.948,-0.03269266600736695,350.948
cell6_01_22,20,49,29.0,up,367.809,-0.009481598298870577,1.0480441546895838
cell6_01_22,20,49,29.0,down,404.537,-0.050725125699952814,1.1526978355767805
cell6_01_22,20,50,30.0,cell,347.984,-0.040862249358616036,347.984
cell6_01_22,20,50,30.0,up,368.659,-0.00719252804380361,1.0594136512023542
cell6_01_22,20,50,30.0,down,404.305,-0.05126953021879184,1.1618493953745002
cell6_01_22,20,51,31.0,cell,347.778,-0.04143004091406711,347.778
cell6_01_22,20,51,31.0,up,362.334,-0.02422590376533199,1.0418542863550886
cell6_01_22,20,51,31.0,down,406.073,-0.0471207923338457,1.1676212986445376
cell6_01_22,20,52,32.0,cell,349.263,-0.037336980429382716,349.263
cell6_01_22,20,52,32.0,up,365.365,-0.01606334853814579,1.0461027935968026
cell6_01_22,20,52,32.0,down,409.711,-0.038583966301360156,1.1730730137460883
cell6_01_22,20,53,33.0,cell,350.888,-0.03285804218856633,350.888
cell6_01_22,20,53,33.0,up,364.115,-0.019429628325009114,1.0376957889696998
cell6_01_22,20,53,33.0,down,408.188,-0.042157794241842725,1.1632999703609128
cell6_01_22,20,54,34.0,cell,349.009,-0.038037072929793296,349.009
cell6_01_22,20,54,34.0,up,366.814,-0.012161157009213793,1.0510158763814115
cell6_01_22,20,54,34.0,down,407.946,-0.04272566447270065,1.16886957069875
cell6_01_22,20,55,35.0,cell,349.264,-0.03733422415969597,349.264
cell6_01_22,20,55,35.0,up,359.752,-0.031179291293076852,1.030028860689908
cell6_01_22,20,55,35.0,down,408.803,-0.040714652952678725,1.1704699024233818
cell6_01_22,20,56,36.0,cell,348.44,-0.039605390381500745,348.44
cell6_01_22,20,56,36.0,up,364.647,-0.01799693964772013,1.0465130295029272
cell6_01_22,20,56,36.0,down,404.457,-0.05091285139610419,1.1607651245551602
cell6_01_22,20,57,37.0,cell,346.572,-0.04475410215617458,346.572
cell6_01_22,20,57,37.0,up,364.186,-0.019238423633115356,1.0508234941080064
cell6_01_22,20,57,37.0,down,403.695,-0.05270093865194639,1.1648228939441154
cell6_01_22,20,58,38.0,cell,348.846,-0.03848634488871829,348.846
cell6_01_22,20,58,38.0,up,369.193,-0.005754453318855621,1.0583265968364264
cell6_01_22,20,58,38.0,down,406.139,-0.046965918634520716,1.1642357945913095
cell6_01_22,20,59,39.0,cell,349.869,-0.035666680999268896,349.869
cell6_01_22,20,59,39.0,up,369.399,-0.005199690409980499,1.0558208929627946
cell6_01_22,20,59,39.0,down,407.35,-0.044124220909028684,1.1642929210647412
cell6_01_22,20,60,40.0,cell,348.516,-0.039395913885314805,348.516
cell6_01_22,20,60,40.0,up,365.418,-0.015920618275182794,1.048497056089247
cell6_01_22,20,60,40.0,down,406.191,-0.04684389693202238,1.1654873807802222
cell6_01_22,20,61,41.0,cell,348.734,-0.03879504709362386,348.734
cell6_01_22,20,61,41.0,up,362.988,-0.02246466618084511,1.0408735597905567
cell6_01_22,20,61,41.0,down,409.324,-0.039492089356492614,1.1737427380180885
cell6_01_22,20,62,42.0,cell,349.486,-0.036722332289258336,349.486
cell6_01_22,20,62,42.0,up,369.31,-0.005439369530805164,1.0567233022209759
cell6_01_22,20,62,42.0,down,410.792,-0.036047322832114294,1.1754176132949532
cell6_01_22,20,63,43.0,cell,349.365,-0.03705584092134369,349.365
cell6_01_22,20,63,43.0,up,366.42,-0.013222208398033128,1.0488171396676829
cell6_01_22,20,63,43.0,down,409.367,-0.03939118679481122,1.1717458818141486
cell6_01_22,20,64,44.0,cell,347.975,-0.04088705578579582,347.975
cell6_01_22,20,64,44.0,up,368.99,-0.0063011371562421556,1.0603922695595946
cell6_01_22,20,64,44.0,down,406.058,-0.047155990901874056,1.1669171635893383
cell6_01_22,20,65,45.0,cell,349.258,-0.03735076177781599,349.258
cell6_01_22,20,65,45.0,up,370.191,-0.00306681553702397,1.0599356349747178
cell6_01_22,20,65,45.0,down,407.922,-0.04278198218154608,1.1679675197132207
cell6_01_22,20,66,46.0,cell,348.364,-0.03981486687768668,348.364
cell6_01_22,20,66,46.0,up,361.926,-0.025324657487764222,1.0389305439138372
cell6_01_22,20,66,46.0,down,405.266,-0.04901447529377297,1.1633406436945266
cell6_01_22,20,67,47.0,cell,350.338,-0.03437399051622714,350.338
cell6_01_22,20,67,47.0,up,369.138,-0.005902569629477625,1.0536624631070566
cell6_01_22,20,67,47.0,down,408.422,-0.041608696580599756,1.1657941759101211
cell6_01_22,20,68,48.0,cell,350.653,-0.03350576556493043,350.653
cell6_01_22,20,68,48.0,up,370.544,-0.0021161781252137446,1.0567255948188095
cell6_01_22,20,68,48.0,down,406.203,-0.046815738077599665,1.158418721642193
cell6_01_22,20,69,49.0,cell,349.517,-0.03663688792897198,349.517
cell6_01_22,20,69,49.0,up,364.604,-0.018112739672388245,1.0431652823753923
cell6_01_22,20,69,49.0,down,406.421,-0.046304185555587025,1.1628075315363773
cell6_01_22,20,70,50.0,cell,348.702,-0.0388832477235968,348.702
cell6_01_22,20,70,50.0,up,366.112,-0.014051659737516231,1.0499280187667408
cell6_01_22,20,70,50.0,down,405.339,-0.04884317559603486,1.162422354904761
cell6_01_22,20,71,51.0,cell,350.135,-0.03493351326261844,350.135
cell6_01_22,20,71,51.0,up,366.131,-0.014000492284756047,1.0456852356948034
cell6_01_22,20,71,51.0,down,408.157,-0.04223053794910141,1.1657132248989674
cell6_01_22,20,72,52.0,cell,348.732,-0.038800559632997035,348.732
cell6_01_22,20,72,52.0,up,364.802,-0.017579520954148997,1.0460812314327335
cell6_01_22,20,72,52.0,down,403.758,-0.05255310466622718,1.1577887890987921
cell6_01_22,20,73,53.0,cell,346.852,-0.04398234664391091,346.852
cell6_01_22,20,73,53.0,up,358.444,-0.034701766462050615,1.033420594374546
cell6_01_22,20,73,53.0,down,407.225,-0.044417542309265264,1.1740598295526623
cell6_01_22,20,74,54.0,cell,350.095,-0.03504376405008459,350.095
cell6_01_22,20,74,54.0,up,363.253,-0.02175101486603012,1.0375840843199702
cell6_01_22,20,74,54.0,down,413.265,-0.03024425224983374,1.180436738599523
cell6_01_22,20,75,55.0,cell,352.41,-0.028662999725475407,352.41
cell6_01_22,20,75,55.0,up,366.411,-0.013246445612498584,1.039729292585341
cell6_01_22,20,75,55.0,down,413.267,-0.030239559107429932,1.172688062200278
cell6_01_22,20,76,56.0,cell,350.494,-0.033944012445108744,350.494
cell6_01_22,20,76,56.0,up,368.029,-0.008889133056382711,1.0500293870936448
cell6_01_22,20,76,56.0,down,408.005,-0.04258721677178906,1.1640855478267815
cell6_01_22,20,77,57.0,cell,350.531,-0.033842030466702526,350.531
cell6_01_22,20,77,57.0,up,369.243,-0.005619802127381057,1.053381869221267
cell6_01_22,20,77,57.0,down,408.598,-0.041195700049066676,1.1656543929067615
cell6_01_22,20,78,58.0,cell,349.328,-0.037157822899750066,349.328
cell6_01_22,20,78,58.0,up,360.974,-0.02788841617343932,1.0333382952411487
cell6_01_22,20,78,58.0,down,409.602,-0.038839742562366546,1.172542710575734
cell6_01_22,20,79,59.0,cell,350.829,-0.033020662100078965,350.829
cell6_01_22,20,79,59.0,up,361.377,-0.02680312757015453,1.0300659295554244
cell6_01_22,20,79,59.0,down,410.023,-0.03785183608636963,1.1687260745263361
cell6_01_22,20,80,60.0,cell,348.047,-0.040688604368356564,348.047
cell6_01_22,20,80,60.0,up,362.196,-0.024597541053801637,1.0406525555456592
cell6_01_22,20,80,60.0,down,406.516,-0.04608126129140716,1.1679916792846943
cell6_01_22,20,81,61.0,cell,350.268,-0.03456692939429321,350.268
cell6_01_22,20,81,61.0,up,363.525,-0.021018512384408685,1.0378481619788276
cell6_01_22,20,81,61.0,down,409.24,-0.03968920133745161,1.1683625109915836
cell6_01_22,20,82,62.0,cell,346.632,-0.0445887259749752,346.632
cell6_01_22,20,82,62.0,up,363.695,-0.02056069833339523,1.0492251148191742
cell6_01_22,20,82,62.0,down,404.807,-0.05009155147544171,1.1678292829282928
cell6_01_22,20,83,63.0,cell,348.152,-0.04039919605125777,348.152
cell6_01_22,20,83,63.0,up,360.411,-0.02940458858944253,1.0352116317010962
cell6_01_22,20,83,63.0,down,408.403,-0.04165328143343573,1.1730594682782234
cell6_01_22,20,84,64.0,cell,348.881,-0.03838987544968541,348.881
cell6_01_22,20,84,64.0,up,364.692,-0.01787575357539301,1.0453191775992388
cell6_01_22,20,84,64.0,down,407.095,-0.0447225965655113,1.1668591869433993
cell6_01_22,20,85,65.0,cell,347.841,-0.0412563959238078,347.841
cell6_01_22,20,85,65.0,up,363.444,-0.021236647314597325,1.0448567017689117
cell6_01_22,20,85,65.0,down,405.663,-0.04808288652662161,1.1662311228406081
cell6_01_22,20,86,66.0,cell,348.258,-0.04010703146447222,348.258
cell6_01_22,20,86,66.0,up,364.594,-0.018139669910683127,1.0469077522985832
cell6_01_22,20,86,66.0,down,410.028,-0.03784010323036017,1.17736850266182
cell6_01_22,20,87,67.0,cell,349.488,-0.036716819749885,349.488
cell6_01_22,20,87,67.0,up,359.63,-0.03150784020027475,1.0290195943780616
cell6_01_22,20,87,67.0,down,410.051,-0.037786132092716716,1.1732906423110379
cell6_01_22,20,88,68.0,cell,349.111,-0.03775593342175443,349.111
cell6_01_22,20,88,68.0,up,358.606,-0.03426549660167318,1.027197653468381
cell6_01_22,20,88,68.0,down,411.156,-0.035193170914625295,1.1777228445967043
cell6_01_22,20,89,69.0,cell,348.659,-0.03900176732012304,348.659
cell6_01_22,20,89,69.0,up,368.993,-0.006293058084753722,1.0583205940474791
cell6_01_22,20,89,69.0,down,403.916,-0.05218234641632811,1.158484364378949
cell6_01_22,20,90,70.0,cell,349.321,-0.037177116787556516,349.321
cell6_01_22,20,90,70.0,up,367.709,-0.009750900681819705,1.052639263027416
cell6_01_22,20,90,70.0,down,408.246,-0.04202169311213297,1.1686843905748578
cell6_01_22,20,91,71.0,cell,346.616,-0.04463282628996175,346.616
cell6_01_22,20,91,71.0,up,363.549,-0.02095387981250091,1.0488523322639463
cell6_01_22,20,91,71.0,down,407.826,-0.04300725301692779,1.1765931174556283
cell6_01_22,20,92,72.0,cell,345.527,-0.047634403978730394,345.527
cell6_01_22,20,92,72.0,up,361.387,-0.02677619733185965,1.0459008992061403
cell6_01_22,20,92,72.0,down,409.278,-0.03960003163177966,1.1845036712036976
cell6_01_22,20,93,73.0,cell,346.293,-0.04552310139875166,346.293
cell6_01_22,20,93,73.0,up,367.418,-0.010534570616201477,1.061003254469481
cell6_01_22,20,93,73.0,down,400.946,-0.05915166288594921,1.1578229995986058
cell6_01_22,20,94,74.0,cell,347.075,-0.04336769850378653,347.075
cell6_01_22,20,94,74.0,up,367.833,-0.009416965726962798,1.059808398761075
cell6_01_22,20,94,74.0,down,405.356,-0.0488032838856027,1.1679204782827919
cell6_01_22,20,95,75.0,cell,346.169,-0.0458648788398971,346.169
cell6_01_22,20,95,75.0,up,361.9,-0.025394676107331007,1.0454431217122273
cell6_01_22,20,95,75.0,down,405.412,-0.048671875898296746,1.1711389523614189
cell6_01_22,20,96,76.0,cell,346.089,-0.046085380414829555,346.089
cell6_01_22,20,96,76.0,up,361.284,-0.027053578786297213,1.043904891516344
cell6_01_22,20,96,76.0,down,403.158,-0.053961047387362696,1.1648968906841881
cell6_01_22,20,97,77.0,cell,342.572,-0.05577918090279953,342.572
cell6_01_22,20,97,77.0,up,353.981,-0.046720731813067476,1.0333039477832398
cell6_01_22,20,97,77.0,down,398.32,-0.06531375886211939,1.1627336735051317
cell6_01_22,20,98,78.0,cell,346.559,-0.044789933662101045,346.559
cell6_01_22,20,98,78.0,up,359.759,-0.031160440126270405,1.0380887525644984
cell6_01_22,20,98,78.0,down,404.229,-0.051447869630135735,1.166407451545047
cell6_01_22,20,99,79.0,cell,347.442,-0.04235614752878364,347.442
cell6_01_22,20,99,79.0,up,354.656,-0.044902940728161256,1.0207631777390183
cell6_01_22,20,99,79.0,down,407.267,-0.044318986318785836,1.1721870125085625
cell6_01_22,20,100,80.0,cell,346.317,-0.04545695092627191,346.317
cell6_01_22,20,100,80.0,up,365.79,-0.01491881341061223,1.0562288308110777
cell6_01_22,20,100,80.0,down,402.476,-0.05556140894705352,1.1621606793775645
cell6_01_22,20,101,81.0,cell,346.592,-0.04469897676244151,346.592
cell6_01_22,20,101,81.0,up,355.193,-0.04345678693172483,1.0248159218908688
cell6_01_22,20,101,81.0,down,408.549,-0.0413106820379595,1.1787606176714984
cell6_01_22,20,102,82.0,cell,348.506,-0.0394234765821815,348.506
cell6_01_22,20,102,82.0,up,359.222,-0.032606593922706976,1.0307483945757032
cell6_01_22,20,102,82.0,down,409.557,-0.03894533826645162,1.1751791934715616
cell6_01_22,20,103,83.0,cell,345.953,-0.046460233092214864,345.953
cell6_01_22,20,103,83.0,up,359.21,-0.032638910208660867,1.0383202342514735
cell6_01_22,20,103,83.0,down,404.857,-0.049974222915347054,1.1702659031718183
cell6_01_22,20,104,84.0,cell,345.61,-0.04740563359473785,345.61
cell6_01_22,20,104,84.0,up,360.088,-0.030274435286367956,1.0418911489829576
cell6_01_22,20,104,84.0,down,403.596,-0.05293324920093374,1.1677787101067678
cell6_01_22,20,105,85.0,cell,343.099,-0.05432662677793173,343.099
cell6_01_22,20,105,85.0,up,361.272,-0.0270858950722511,1.0529672193739998
cell6_01_22,20,105,85.0,down,402.134,-0.05636393629810077,1.17206403982524
cell6_01_22,20,106,86.0,cell,348.463,-0.03954199617870758,348.463
cell6_01_22,20,106,86.0,up,361.377,-0.02680312757015453,1.0370598887112834
cell6_01_22,20,106,86.0,down,409.697,-0.03861681829818668,1.1757259737762689
cell6_01_22,20,107,87.0,cell,346.989,-0.043604737696839,346.989
cell6_01_22,20,107,87.0,up,363.551,-0.0209484937648419,1.047730619702642
cell6_01_22,20,107,87.0,down,407.012,-0.04491736197526845,1.172982428837802
cell6_01_22,20,108,88.0,cell,345.738,-0.04705283107484589,345.738
cell6_01_22,20,108,88.0,up,357.088,-0.03835350677483993,1.0328283266519735
cell6_01_22,20,108,88.0,down,407.283,-0.04428144117955551,1.178010516633983
cell6_01_22,20,109,89.0,cell,346.713,-0.044365468130355995,346.713
cell6_01_22,20,109,89.0,up,363.683,-0.02059301461934912,1.0489453813384557
cell6_01_22,20,109,89.0,down,405.691,-0.0480171825329687,1.170106110817881
cell6_01_22,20,110,90.0,cell,344.182,-0.05134158670728295,344.182
cell6_01_22,20,110,90.0,up,357.957,-0.036013269067012625,1.0400224299934335
cell6_01_22,20,110,90.0,down,403.385,-0.05342837572453312,1.1720107385046283
cell6_01_22,20,111,91.0,cell,347.883,-0.04114063259696831,347.883
cell6_01_22,20,111,91.0,up,361.833,-0.025575108703906745,1.0400996886884384
cell6_01_22,20,111,91.0,down,405.116,-0.049366460974056954,1.1645179557494905
cell6_01_22,20,112,92.0,cell,344.888,-0.04939566030850375,344.888
cell6_01_22,20,112,92.0,up,357.451,-0.037375939124734824,1.0364263181090674
cell6_01_22,20,112,92.0,down,405.159,-0.04926555841237555,1.1747552828744405
cell6_01_22,20,113,93.0,cell,343.369,-0.05358243396253444,343.369
cell6_01_22,20,113,93.0,up,354.308,-0.04584011302082404,1.031857855543162
cell6_01_22,20,113,93.0,down,405.205,-0.04915761613708851,1.1800861463906176
cell6_01_22,20,114,94.0,cell,344.916,-0.04931848475727733,344.916
cell6_01_22,20,114,94.0,up,353.58,-0.04780063436869326,1.0251191594475175
cell6_01_22,20,114,94.0,down,404.555,-0.05068288741831868,1.1729087661923483
cell6_01_22,20,115,95.0,cell,345.473,-0.04778324254180975,345.473
cell6_01_22,20,115,95.0,up,356.489,-0.03996662804870496,1.0318867176306106
cell6_01_22,20,115,95.0,down,405.849,-0.04764642428306963,1.1747632955397382
cell6_01_22,20,116,96.0,cell,345.82,-0.0468268169605401,345.82
cell6_01_22,20,116,96.0,up,363.064,-0.02225999636980376,1.049864091145683
cell6_01_22,20,116,96.0,down,405.996,-0.04730147831639143,1.1740096003701348
cell6_01_22,20,117,97.0,cell,344.092,-0.051589650979082094,344.092
cell6_01_22,20,117,97.0,up,354.926,-0.04417582429419883,1.0314857654348255
cell6_01_22,20,117,97.0,down,403.09,-0.054120614229091486,1.171459958383223
cell6_01_22,20,118,98.0,cell,345.083,-0.04885818771960565,345.083
cell6_01_22,20,118,98.0,up,358.924,-0.0334091150238952,1.0401091911221356
cell6_01_22,20,118,98.0,down,406.279,-0.046637398666255776,1.1773370464496946
cell6_01_22,20,119,99.0,cell,343.956,-0.05196450365646726,343.956
cell6_01_22,20,119,99.0,up,358.158,-0.03547197127728494,1.0412901650211073
cell6_01_22,20,119,99.0,down,402.577,-0.055324405255662366,1.1704316831222599
cell6_01_22,20,120,100.0,cell,344.468,-0.050553293576899264,344.468
cell6_01_22,20,120,100.0,up,354.89,-0.04427277315206049,1.030255350279271
cell6_01_22,20,120,100.0,down,405.512,-0.04843721877810743,1.1772123970876829
cell1_01_22,20,1,-19.0,cell,543.038,0.0023767402848250993,543.038
cell1_01_22,20,1,-19.0,up,508.87,-0.0048450417768737776,0.9370799096932443
cell1_01_22,20,1,-19.0,down,554.023,0.0043293135240923585,1.020228786935721
cell1_01_22,20,2,-18.0,cell,541.926,0.00032413450917644917,541.926
cell1_01_22,20,2,-18.0,up,503.606,-0.01513941106586025,0.9292892387521543
cell1_01_22,20,2,-18.0,down,551.413,-0.0004020776064164737,1.0175060801659266
cell1_01_22,20,3,-17.0,cell,542.065,0.0005807102311325567,542.065
cell1_01_22,20,3,-17.0,up,507.307,-0.007901671563858143,0.9358785385516496
cell1_01_22,20,3,-17.0,down,556.006,0.007924083107157,1.025718317913903
cell1_01_22,20,4,-16.0,cell,542.862,0.002051867428247523,542.862
cell1_01_22,20,4,-16.0,up,512.363,0.0019859293337702606,0.9438181342587989
cell1_01_22,20,4,-16.0,down,552.957,0.002396875614083724,1.0185958862473337
cell1_01_22,20,5,-15.0,cell,539.256,-0.0046043343945845324,539.256
cell1_01_22,20,5,-15.0,up,507.127,-0.00825368267176423,0.9404197635260434
cell1_01_22,20,5,-15.0,down,548.902,-0.004954002176802474,1.0178876081119173
cell1_01_22,20,6,-14.0,cell,541.604,-0.0002702351488801075,541.604
cell1_01_22,20,6,-14.0,up,516.27,0.009626525992598016,0.9532241268528296
cell1_01_22,20,6,-14.0,down,550.597,-0.0018813171322767546,1.016604382537795
cell1_01_22,20,7,-13.0,cell,540.692,-0.0019536672238726406,540.692
cell1_01_22,20,7,-13.0,up,511.693,0.0006756657654530734,0.9463668780007841
cell1_01_22,20,7,-13.0,down,549.734,-0.0034457579543567657,1.016723014211418
cell1_01_22,20,8,-12.0,cell,541.26,-0.0009052139140089399,541.26
cell1_01_22,20,8,-12.0,up,515.904,0.008910770073189031,0.9531537523556147
cell1_01_22,20,8,-12.0,down,549.424,-0.004007723950700831,1.0150833240956287
cell1_01_22,20,9,-11.0,cell,542.598,0.0015645581433812636,542.598
cell1_01_22,20,9,-11.0,up,511.599,0.0004918377424354698,0.9428693065584467
cell1_01_22,20,9,-11.0,down,552.635,0.0018131560953006404,1.0184980409068962
cell1_01_22,20,10,-10.0,cell,542.203,0.0008354400845852168,542.203
cell1_01_22,20,10,-10.0,up,518.736,0.014449078170911215,0.9567191623801418
cell1_01_22,20,10,-10.0,down,550.657,-0.0017725495200810427,1.0155919461898957
cell1_01_22,20,11,-9.0,cell,543.476,0.0031852306892622504,543.476
cell1_01_22,20,11,-9.0,up,499.211,-0.023734348950566798,0.9185520611765745
cell1_01_22,20,11,-9.0,down,554.83,0.005792237908123272,1.0208914469084192
cell1_01_22,20,12,-8.0,cell,541.233,-0.0009550523635976132,541.233
cell1_01_22,20,12,-8.0,up,513.773,0.004743349679034427,0.9492639953587458
cell1_01_22,20,12,-8.0,down,549.663,-0.003574466295454946,1.0155755469455854
cell1_01_22,20,13,-7.0,cell,542.391,0.0011824633632020636,542.391
cell1_01_22,20,13,-7.0,up,512.158,0.0015850277942104877,0.9442597683221146
cell1_01_22,20,13,-7.0,down,550.04,-0.002891043132159315,1.014102372642614
cell1_01_22,20,14,-6.0,cell,542.214,0.0008557446381214596,542.214
cell1_01_22,20,14,-6.0,up,505.534,-0.011368980976732997,0.9323514331979623
cell1_01_22,20,14,-6.0,down,554.571,0.005322724382145552,1.0227898947647975
cell1_01_22,20,15,-5.0,cell,541.624,-0.00023331777881451673,541.624
cell1_01_22,20,15,-5.0,up,476.078,-0.06897364316829553,0.8789824675420587
cell1_01_22,20,15,-5.0,down,563.83,0.022107379737463986,1.0409989217612219
cell1_01_22,20,16,-4.0,cell,543.04,0.0023804320218315748,543.04
cell1_01_22,20,16,-4.0,up,481.227,-0.05890416986491573,0.8861722893341191
cell1_01_22,20,16,-4.0,down,572.916,0.03857842181095176,1.0550162050677667
cell1_01_22,20,17,-3.0,cell,540.67,-0.001994276330944916,540.67
cell1_01_22,20,17,-3.0,up,483.193,-0.05505942631967495,0.8936930105239795
cell1_01_22,20,17,-3.0,down,570.053,0.03338839391568472,1.0543455342445485
cell1_01_22,20,18,-2.0,cell,540.023,-0.003188553252567742,540.023
cell1_01_22,20,18,-2.0,up,465.118,-0.09040720840524297,0.8612929449301233
cell1_01_22,20,18,-2.0,down,569.328,0.03207411860165445,1.0542662071800644
cell1_01_22,20,19,-1.0,cell,540.873,-0.0016195650247786664,540.873
cell1_01_22,20,19,-1.0,up,501.298,-0.019652975716122532,0.9268312524381879
cell1_01_22,20,19,-1.0,down,554.29,0.004813329398362689,1.0248061929510253
cell1_01_22,20,20,0.0,cell,534.313,-0.013728462406303554,534.313
cell1_01_22,20,20,0.0,up,531.357,0.03913092368692524,0.9944676622129726
cell1_01_22,20,20,0.0,down,524.627,-0.04895956527760773,0.9818720487803965
cell1_01_22,20,21,1.0,cell,529.645,-0.02234497657962028,529.645
cell1_01_22,20,21,1.0,up,534.981,0.046218080659434196,1.0100746726581011
cell1_01_22,20,21,1.0,down,515.469,-0.06556112848573004,0.9732349026234555
cell1_01_22,20,22,2.0,cell,528.477,-0.024500950991452754,528.477
cell1_01_22,20,22,2.0,up,521.63,0.0201086345391344,0.9870439016267502
cell1_01_22,20,22,2.0,down,519.594,-0.058083355147282204,0.9831913214766207
cell1_01_22,20,23,3.0,cell,528.066,-0.02525960294630123,528.066
cell1_01_22,20,23,3.0,up,523.425,0.023618967531864314,0.991211325856995
cell1_01_22,20,23,3.0,down,518.048,-0.060885933954855705,0.9810288865406975
cell1_01_22,20,24,4.0,cell,530.434,-0.020888586330531426,530.434
cell1_01_22,20,24,4.0,up,530.767,0.03797710949989994,1.0006277878114904
cell1_01_22,20,24,4.0,down,518.84,-0.05945020147387367,0.9781424267675151
cell1_01_22,20,25,5.0,cell,531.207,-0.019461729977495002,531.207
cell1_01_22,20,25,5.0,up,502.922,-0.01647705327590326,0.9467533372112943
cell1_01_22,20,25,5.0,down,535.612,-0.02904602827812907,1.0082924359054002
cell1_01_22,20,26,6.0,cell,527.687,-0.025959187109044848,527.687
cell1_01_22,20,26,6.0,up,504.547,-0.013299175218417893,0.9561482469721635
cell1_01_22,20,26,6.0,down,532.739,-0.034254184108761826,1.0095738572297595
cell1_01_22,20,27,7.0,cell,527.317,-0.026642158455258906,527.317
cell1_01_22,20,27,7.0,up,496.248,-0.02952884291015401,0.9410809816486099
cell1_01_22,20,27,7.0,down,533.186,-0.03344386539790457,1.011129927538843
cell1_01_22,20,28,8.0,cell,528.192,-0.025027023514887843,528.192
cell1_01_22,20,28,8.0,up,500.686,-0.020849813483003223,0.9479242396704228
cell1_01_22,20,28,8.0,down,531.176,-0.03708758040645731,1.0056494608021327
