ID,date,cell,rep,power,stimul,frame,time,mask,int,delta,rel
cell4_01_3_04,3_04,cell4_3_04,1,50,20,53,33.0,down,1159.652,-0.1195453607792661,-0.010849503905129955
cell4_01_3_04,3_04,cell4_3_04,1,50,20,54,34.0,cell,929.279,-0.11658692351787552,929.279
cell4_01_3_04,3_04,cell4_3_04,1,50,20,54,34.0,up,648.49,-0.04841716391366168,0.07723995307280901
cell4_01_3_04,3_04,cell4_3_04,1,50,20,54,34.0,down,1147.868,-0.1284922495601911,-0.013480337967232652
cell4_01_3_04,3_04,cell4_3_04,1,50,20,55,35.0,cell,937.698,-0.10858345557024839,937.698
cell4_01_3_04,3_04,cell4_3_04,1,50,20,55,35.0,up,665.452,-0.02352742302992182,0.09549156210083029
cell4_01_3_04,3_04,cell4_3_04,1,50,20,55,35.0,down,1159.533,-0.11963571038593034,-0.012402361202291328
cell4_01_3_04,3_04,cell4_3_04,1,50,20,56,36.0,cell,938.023,-0.10827449642035182,938.023
cell4_01_3_04,3_04,cell4_3_04,1,50,20,56,36.0,up,668.817,-0.01858968113192719,0.10064967090323022
cell4_01_3_04,3_04,cell4_3_04,1,50,20,56,36.0,down,1160.091,-0.11921205424711871,-0.012269442307467323
cell4_01_3_04,3_04,cell4_3_04,1,50,20,57,37.0,cell,936.294,-0.10991815909780135,936.294
cell4_01_3_04,3_04,cell4_3_04,1,50,20,57,37.0,up,665.375,-0.023640411477513373,0.09700733314777975
cell4_01_3_04,3_04,cell4_3_04,1,50,20,57,37.0,down,1157.691,-0.12103423118824386,-0.012492651017348136
cell4_01_3_04,3_04,cell4_3_04,1,50,20,58,38.0,cell,939.876,-0.10651295394417261,939.876
cell4_01_3_04,3_04,cell4_3_04,1,50,20,58,38.0,up,669.654,-0.017361482032782632,0.0998544068604423
cell4_01_3_04,3_04,cell4_3_04,1,50,20,58,38.0,down,1166.45,-0.11438404459352887,-0.00881325163767877
cell4_01_3_04,3_04,cell4_3_04,1,50,20,59,39.0,cell,941.016,-0.10542922031068944,941.016
cell4_01_3_04,3_04,cell4_3_04,1,50,20,59,39.0,up,650.125,-0.046017993630386445,0.06648598069767765
cell4_01_3_04,3_04,cell4_3_04,1,50,20,59,39.0,down,1163.233,-0.11682652093502889,-0.012744353974842968
cell4_01_3_04,3_04,cell4_3_04,1,50,20,60,40.0,cell,936.9,-0.10934206911368662,936.9
cell4_01_3_04,3_04,cell4_3_04,1,50,20,60,40.0,up,648.173,-0.0488823241459542,0.06795508808713632
cell4_01_3_04,3_04,cell4_3_04,1,50,20,60,40.0,down,1161.22,-0.11835487184439762,-0.010123103985007412
cell4_01_3_04,3_04,cell4_3_04,1,50,20,61,41.0,cell,929.621,-0.11626180342783057,929.621
cell4_01_3_04,3_04,cell4_3_04,1,50,20,61,41.0,up,654.731,-0.03925923012900066,0.08720707598519775
cell4_01_3_04,3_04,cell4_3_04,1,50,20,61,41.0,down,1151.773,-0.12552741582890192,-0.01048840565190097
cell4_01_3_04,3_04,cell4_3_04,1,50,20,62,42.0,cell,932.72,-0.11331575910312491,932.72
cell4_01_3_04,3_04,cell4_3_04,1,50,20,62,42.0,up,644.087,-0.054878048780487944,0.06597872286066962
cell4_01_3_04,3_04,cell4_3_04,1,50,20,62,42.0,down,1154.914,-0.12314264175720421,-0.01108656694960465
cell4_01_3_04,3_04,cell4_3_04,1,50,20,63,43.0,cell,938.845,-0.10749306743199814,938.845
cell4_01_3_04,3_04,cell4_3_04,1,50,20,63,43.0,up,682.135,0.0009529181541031834,0.12158379977014326
cell4_01_3_04,3_04,cell4_3_04,1,50,20,63,43.0,down,1161.236,-0.1183427239981234,-0.012160215608348138
cell4_01_3_04,3_04,cell4_3_04,1,50,20,64,44.0,cell,939.823,-0.1065633380516942,939.823
cell4_01_3_04,3_04,cell4_3_04,1,50,20,64,44.0,up,667.567,-0.020423909177244657,0.09648850376271595
cell4_01_3_04,3_04,cell4_3_04,1,50,20,64,44.0,down,1162.339,-0.11750528184559805,-0.012250859713465376
cell4_01_3_04,3_04,cell4_3_04,1,50,20,65,45.0,cell,942.479,-0.10403842881438594,942.479
cell4_01_3_04,3_04,cell4_3_04,1,50,20,65,45.0,up,649.933,-0.04629973105814722,0.06451601192948
cell4_01_3_04,3_04,cell4_3_04,1,50,20,65,45.0,down,1169.218,-0.11228246718809774,-0.009205173875788826
cell4_01_3_04,3_04,cell4_3_04,1,50,20,66,46.0,cell,943.658,-0.1029176200829152,943.658
cell4_01_3_04,3_04,cell4_3_04,1,50,20,66,46.0,up,658.654,-0.033502688831576324,0.07745216819766793
cell4_01_3_04,3_04,cell4_3_04,1,50,20,66,46.0,down,1166.743,-0.11416158715863324,-0.012537759868012284
cell4_01_3_04,3_04,cell4_3_04,1,50,20,67,47.0,cell,939.9,-0.10649013849925718,939.9
cell4_01_3_04,3_04,cell4_3_04,1,50,20,67,47.0,up,654.548,-0.03952776111483513,0.07501653052026269
cell4_01_3_04,3_04,cell4_3_04,1,50,20,67,47.0,down,1164.115,-0.11615687090916532,-0.010822668525421766
cell4_01_3_04,3_04,cell4_3_04,1,50,20,68,48.0,cell,941.645,-0.10483126552519738,941.645
cell4_01_3_04,3_04,cell4_3_04,1,50,20,68,48.0,up,660.01,-0.03151291824801595,0.08197842992511241
cell4_01_3_04,3_04,cell4_3_04,1,50,20,68,48.0,down,1165.903,-0.11479934908802701,-0.011139260220199175
cell4_01_3_04,3_04,cell4_3_04,1,50,20,69,49.0,cell,939.197,-0.10715844090657178,939.197
cell4_01_3_04,3_04,cell4_3_04,1,50,20,69,49.0,up,658.817,-0.03326350549446691,0.08283776122226731
cell4_01_3_04,3_04,cell4_3_04,1,50,20,69,49.0,down,1163.84,-0.11636566201700266,-0.010316106874707858
cell4_01_3_04,3_04,cell4_3_04,1,50,20,70,50.0,cell,947.534,-0.09923292572907239,947.534
cell4_01_3_04,3_04,cell4_3_04,1,50,20,70,50.0,up,658.183,-0.03419382595905195,0.07227739393124903
cell4_01_3_04,3_04,cell4_3_04,1,50,20,70,50.0,down,1174.118,-0.10856218926663382,-0.010360860105890105
cell4_01_3_04,3_04,cell4_3_04,1,50,20,71,51.0,cell,935.955,-0.11024042725723182,935.955
cell4_01_3_04,3_04,cell4_3_04,1,50,20,71,51.0,up,668.125,-0.01960510977781495,0.10194024774010467
cell4_01_3_04,3_04,cell4_3_04,1,50,20,71,51.0,down,1159.898,-0.11935858764280086,-0.010251731917322916
cell4_01_3_04,3_04,cell4_3_04,1,50,20,72,52.0,cell,938.247,-0.10806155226780781,938.247
cell4_01_3_04,3_04,cell4_3_04,1,50,20,72,52.0,up,678.904,-0.003788194497433392,0.11698277236019076
cell4_01_3_04,3_04,cell4_3_04,1,50,20,72,52.0,down,1159.997,-0.11928342284397932,-0.012585271014336106
cell4_01_3_04,3_04,cell4_3_04,1,50,20,73,53.0,cell,944.404,-0.10220844000346042,944.404
cell4_01_3_04,3_04,cell4_3_04,1,50,20,73,53.0,up,680.077,-0.00206695489970748,0.11161797660741454
cell4_01_3_04,3_04,cell4_3_04,1,50,20,73,53.0,down,1168.744,-0.11264234713397009,-0.01162558201100009
cell4_01_3_04,3_04,cell4_3_04,1,50,20,74,54.0,cell,937.498,-0.10877358427787695,937.498
cell4_01_3_04,3_04,cell4_3_04,1,50,20,74,54.0,up,633.51,-0.07039855280874621,0.04312995406486866
cell4_01_3_04,3_04,cell4_3_04,1,50,20,74,54.0,down,1165.178,-0.11534979837232519,-0.007382687221249164
cell4_01_3_04,3_04,cell4_3_04,1,50,20,75,55.0,cell,931.47,-0.11450406352580385,931.47
cell4_01_3_04,3_04,cell4_3_04,1,50,20,75,55.0,up,656.019,-0.03736924155110553,0.08718346262801457
cell4_01_3_04,3_04,cell4_3_04,1,50,20,75,55.0,down,1157.638,-0.12107447092902712,-0.007423881579994592
cell4_01_3_04,3_04,cell4_3_04,1,50,20,76,56.0,cell,938.055,-0.1082440758271313,938.055
cell4_01_3_04,3_04,cell4_3_04,1,50,20,76,56.0,up,647.779,-0.04946047282583827,0.06599177541782966
cell4_01_3_04,3_04,cell4_3_04,1,50,20,76,56.0,down,1162.231,-0.11758727980794864,-0.010481149408553568
cell4_01_3_04,3_04,cell4_3_04,1,50,20,77,57.0,cell,941.205,-0.1052495486819803,941.205
cell4_01_3_04,3_04,cell4_3_04,1,50,20,77,57.0,up,663.635,-0.0261936569165953,0.0884296121064665
cell4_01_3_04,3_04,cell4_3_04,1,50,20,77,57.0,down,1169.2,-0.1122961335151562,-0.007879323720767646
cell4_01_3_04,3_04,cell4_3_04,1,50,20,78,58.0,cell,934.935,-0.11121008366613792,934.935
cell4_01_3_04,3_04,cell4_3_04,1,50,20,78,58.0,up,646.519,-0.05130937469551826,0.06746874058867776
cell4_01_3_04,3_04,cell4_3_04,1,50,20,78,58.0,down,1161.151,-0.11840725943145494,-0.008101572203380421
cell4_01_3_04,3_04,cell4_3_04,1,50,20,79,59.0,cell,942.128,-0.10437210469627418,942.128
cell4_01_3_04,3_04,cell4_3_04,1,50,20,79,59.0,up,648.962,-0.04772455940374983,0.06332162931184715
cell4_01_3_04,3_04,cell4_3_04,1,50,20,79,59.0,down,1164.651,-0.11574991805898065,-0.012707558179423572
cell4_01_3_04,3_04,cell4_3_04,1,50,20,80,60.0,cell,940.894,-0.10554519882234287,940.894
cell4_01_3_04,3_04,cell4_3_04,1,50,20,80,60.0,up,649.202,-0.04737238761904886,0.06510995020317255
cell4_01_3_04,3_04,cell4_3_04,1,50,20,80,60.0,down,1164.962,-0.11551379429702656,-0.011148720540732548
cell4_01_3_04,3_04,cell4_3_04,1,50,20,81,61.0,cell,937.435,-0.10883347482078005,937.435
cell4_01_3_04,3_04,cell4_3_04,1,50,20,81,61.0,up,662.433,-0.02795745060497257,0.0908275221066242
cell4_01_3_04,3_04,cell4_3_04,1,50,20,81,61.0,down,1161.215,-0.11835866804635838,-0.010692292697661874
cell4_01_3_04,3_04,cell4_3_04,1,50,20,82,62.0,cell,933.025,-0.11302581282399131,933.025
cell4_01_3_04,3_04,cell4_3_04,1,50,20,82,62.0,up,645.202,-0.05324191736406476,0.06747500840520601
cell4_01_3_04,3_04,cell4_3_04,1,50,20,82,62.0,down,1157.923,-0.12085808741726843,-0.00883417478738288
cell4_01_3_04,3_04,cell4_3_04,1,50,20,83,63.0,cell,943.172,-0.10337963284245276,943.172
cell4_01_3_04,3_04,cell4_3_04,1,50,20,83,63.0,up,652.029,-0.04322409747175889,0.06716434000833713
cell4_01_3_04,3_04,cell4_3_04,1,50,20,83,63.0,down,1167.178,-0.11383131758805416,-0.011660589916611374
cell4_01_3_04,3_04,cell4_3_04,1,50,20,84,64.0,cell,935.689,-0.11049329843837798,935.689
cell4_01_3_04,3_04,cell4_3_04,1,50,20,84,64.0,up,633.635,-0.07021513000421446,0.04535289481194456
cell4_01_3_04,3_04,cell4_3_04,1,50,20,84,64.0,down,1161.254,-0.11832905767106511,-0.008812951535707146
cell4_01_3_04,3_04,cell4_3_04,1,50,20,85,65.0,cell,933.885,-0.11220825938118818,933.885
cell4_01_3_04,3_04,cell4_3_04,1,50,20,85,65.0,up,638.01,-0.06379533184560333,0.054603911526849916
cell4_01_3_04,3_04,cell4_3_04,1,50,20,85,65.0,down,1158.352,-0.12053237328904223,-0.009380043988365444
cell4_01_3_04,3_04,cell4_3_04,1,50,20,86,66.0,cell,933.295,-0.11276913906869267,933.295
cell4_01_3_04,3_04,cell4_3_04,1,50,20,86,66.0,up,645.308,-0.05308637482582184,0.06734151479344809
cell4_01_3_04,3_04,cell4_3_04,1,50,20,86,66.0,down,1158.657,-0.12030080496944102,-0.008492804750735867
cell4_01_3_04,3_04,cell4_3_04,1,50,20,87,67.0,cell,938.652,-0.10767654163485976,938.652
cell4_01_3_04,3_04,cell4_3_04,1,50,20,87,67.0,up,637.654,-0.06431771999290974,0.04866257819595932
cell4_01_3_04,3_04,cell4_3_04,1,50,20,87,67.0,down,1162.279,-0.11755083626912613,-0.01106966064765177
cell4_01_3_04,3_04,cell4_3_04,1,50,20,88,68.0,cell,940.404,-0.106011014156033,940.404
cell4_01_3_04,3_04,cell4_3_04,1,50,20,88,68.0,up,658.683,-0.03346013474092496,0.08122798781417527
cell4_01_3_04,3_04,cell4_3_04,1,50,20,88,68.0,down,1158.722,-0.12025145434395218,-0.01593291771473447
cell4_01_3_04,3_04,cell4_3_04,1,50,20,89,69.0,cell,944.123,-0.10247557083767861,944.123
cell4_01_3_04,3_04,cell4_3_04,1,50,20,89,69.0,up,699.029,0.025742877032177796,0.1429359873474127
cell4_01_3_04,3_04,cell4_3_04,1,50,20,89,69.0,down,1166.873,-0.11406288590765554,-0.012914135216562933
cell4_01_3_04,3_04,cell4_3_04,1,50,20,90,70.0,cell,948.34,-0.09846670703732897,948.34
cell4_01_3_04,3_04,cell4_3_04,1,50,20,90,70.0,up,678.923,-0.0037603142311445586,0.1051258673097576
cell4_01_3_04,3_04,cell4_3_04,1,50,20,90,70.0,down,1167.221,-0.11379867025119242,-0.017010354611329742
cell4_01_3_04,3_04,cell4_3_04,1,50,20,91,71.0,cell,945.271,-0.10138423205589035,945.271
cell4_01_3_04,3_04,cell4_3_04,1,50,20,91,71.0,up,667.894,-0.01994407512058961,0.09070297948833582
cell4_01_3_04,3_04,cell4_3_04,1,50,20,91,71.0,down,1166.163,-0.11460194658607178,-0.014712794588140751
cell4_01_3_04,3_04,cell4_3_04,1,50,20,92,72.0,cell,946.867,-0.09986700496901389,946.867
cell4_01_3_04,3_04,cell4_3_04,1,50,20,92,72.0,up,688.356,0.010081504290039149,0.12222364056329242
cell4_01_3_04,3_04,cell4_3_04,1,50,20,92,72.0,down,1170.939,-0.11097581447323251,-0.012345129341404469
cell4_01_3_04,3_04,cell4_3_04,1,50,20,93,73.0,cell,943.348,-0.10321231957973963,943.348
cell4_01_3_04,3_04,cell4_3_04,1,50,20,93,73.0,up,682.24,0.0011069933099098772,0.11640182430464861
cell4_01_3_04,3_04,cell4_3_04,1,50,20,93,73.0,down,1163.723,-0.11645449314288248,-0.01477005242500161
cell4_01_3_04,3_04,cell4_3_04,1,50,20,94,74.0,cell,938.458,-0.1078609664812596,938.458
cell4_01_3_04,3_04,cell4_3_04,1,50,20,94,74.0,up,651.394,-0.04415588531878015,0.07148033537567308
cell4_01_3_04,3_04,cell4_3_04,1,50,20,94,74.0,down,1160.519,-0.11888709935928464,-0.012363040420508968
cell4_01_3_04,3_04,cell4_3_04,1,50,20,95,75.0,cell,939.962,-0.1064311985998923,939.962
cell4_01_3_04,3_04,cell4_3_04,1,50,20,95,75.0,up,665.721,-0.023132697154569493,0.09329472342531167
cell4_01_3_04,3_04,cell4_3_04,1,50,20,95,75.0,down,1161.308,-0.11828805868988972,-0.013272934830895205
cell4_01_3_04,3_04,cell4_3_04,1,50,20,96,76.0,cell,953.113,-0.09392928542977172,953.113
cell4_01_3_04,3_04,cell4_3_04,1,50,20,96,76.0,up,673.798,-0.011280649216946164,0.09129110732437026
cell4_01_3_04,3_04,cell4_3_04,1,50,20,96,76.0,down,1175.301,-0.10766400788273751,-0.01516237510303006
cell4_01_3_04,3_04,cell4_3_04,1,50,20,97,77.0,cell,943.298,-0.10325985175664674,943.298
cell4_01_3_04,3_04,cell4_3_04,1,50,20,97,77.0,up,666.5,-0.021989606236727657,0.0907030610076071
cell4_01_3_04,3_04,cell4_3_04,1,50,20,97,77.0,down,1164.715,-0.11570132667388408,-0.013877939282739041
cell4_01_3_04,3_04,cell4_3_04,1,50,20,98,78.0,cell,945.042,-0.10160192942612507,945.042
cell4_01_3_04,3_04,cell4_3_04,1,50,20,98,78.0,up,664.519,-0.024896490842946765,0.08545440302511344
cell4_01_3_04,3_04,cell4_3_04,1,50,20,98,78.0,down,1167.218,-0.11380094797236877,-0.013582460526617874
cell4_01_3_04,3_04,cell4_3_04,1,50,20,99,79.0,cell,944.971,-0.10166942511733326,944.971
cell4_01_3_04,3_04,cell4_3_04,1,50,20,99,79.0,up,671.74,-0.01430052227075683,0.09733194167863456
cell4_01_3_04,3_04,cell4_3_04,1,50,20,99,79.0,down,1164.323,-0.11599894890760107,-0.015955098767586995
cell4_01_3_04,3_04,cell4_3_04,1,50,20,100,80.0,cell,948.562,-0.09825566417186121,948.562
cell4_01_3_04,3_04,cell4_3_04,1,50,20,100,80.0,up,679.365,-0.0031117311943202925,0.10558652828706158
cell4_01_3_04,3_04,cell4_3_04,1,50,20,100,80.0,down,1170.762,-0.1111102000226406,-0.014259012851531671
cell4_01_3_04,3_04,cell4_3_04,1,50,20,101,81.0,cell,939.013,-0.1073333593175901,939.013
cell4_01_3_04,3_04,cell4_3_04,1,50,20,101,81.0,up,659.885,-0.03169634105254769,0.08480566246584995
cell4_01_3_04,3_04,cell4_3_04,1,50,20,101,81.0,down,1159.455,-0.11969493113651689,-0.013851740589047498
cell4_01_3_04,3_04,cell4_3_04,1,50,20,102,82.0,cell,941.279,-0.10517920106015775,941.279
cell4_01_3_04,3_04,cell4_3_04,1,50,20,102,82.0,up,669.644,-0.01737615585714516,0.09819864649369857
cell4_01_3_04,3_04,cell4_3_04,1,50,20,102,82.0,down,1162.107,-0.11768142561657347,-0.013975588522772888
cell4_01_3_04,3_04,cell4_3_04,1,50,20,103,83.0,cell,933.452,-0.11261988803320416,933.452
cell4_01_3_04,3_04,cell4_3_04,1,50,20,103,83.0,up,679.74,-0.0025614627807250528,0.12410305596687762
cell4_01_3_04,3_04,cell4_3_04,1,50,20,103,83.0,down,1152.962,-0.12462467900265273,-0.013532179281581045
cell4_01_3_04,3_04,cell4_3_04,1,50,20,104,84.0,cell,941.634,-0.10484172260411692,941.634
cell4_01_3_04,3_04,cell4_3_04,1,50,20,104,84.0,up,713.942,0.0476259513040333,0.17040479397611802
cell4_01_3_04,3_04,cell4_3_04,1,50,20,104,84.0,down,1159.13,-0.11994168426396079,-0.01687229622326389
cell4_01_3_04,3_04,cell4_3_04,1,50,20,105,85.0,cell,942.487,-0.10403082366608087,942.487
cell4_01_3_04,3_04,cell4_3_04,1,50,20,105,85.0,up,671.481,-0.01468057432174663,0.09979983911496455
cell4_01_3_04,3_04,cell4_3_04,1,50,20,105,85.0,down,1160.726,-0.1187299365981125,-0.01640963995652697
cell4_01_3_04,3_04,cell4_3_04,1,50,20,106,86.0,cell,942.848,-0.1036876413488112,942.848
cell4_01_3_04,3_04,cell4_3_04,1,50,20,106,86.0,up,666.221,-0.02239900593644251,0.0907668375936019
cell4_01_3_04,3_04,cell4_3_04,1,50,20,106,86.0,down,1165.801,-0.1148767916080249,-0.012487369790493303
cell4_01_3_04,3_04,cell4_3_04,1,50,20,107,87.0,cell,941.499,-0.10497005948176624,941.499
cell4_01_3_04,3_04,cell4_3_04,1,50,20,107,87.0,up,668.606,-0.0188992988259768,0.09624013542110571
cell4_01_3_04,3_04,cell4_3_04,1,50,20,107,87.0,down,1163.233,-0.11682652093502889,-0.013250827669483323
cell4_01_3_04,3_04,cell4_3_04,1,50,20,108,88.0,cell,943.845,-0.10273984974128242,943.845
cell4_01_3_04,3_04,cell4_3_04,1,50,20,108,88.0,up,654.423,-0.03971118391936687,0.07031883192495311
cell4_01_3_04,3_04,cell4_3_04,1,50,20,108,88.0,down,1171.249,-0.11074044995167055,-0.008920545356908937
cell4_01_3_04,3_04,cell4_3_04,1,50,20,109,89.0,cell,942.017,-0.10447762612900806,942.017
cell4_01_3_04,3_04,cell4_3_04,1,50,20,109,89.0,up,678.673,-0.004127159840208052,0.1121340132598039
cell4_01_3_04,3_04,cell4_3_04,1,50,20,109,89.0,down,1164.098,-0.11616977799583167,-0.013060065056228944
cell4_01_3_04,3_04,cell4_3_04,1,50,20,110,90.0,cell,936.056,-0.11014441225987937,936.056
cell4_01_3_04,3_04,cell4_3_04,1,50,20,110,90.0,up,646.154,-0.05184496928475098,0.06558843312615488
cell4_01_3_04,3_04,cell4_3_04,1,50,20,110,90.0,down,1158.524,-0.12040178394159508,-0.011530841634674868
cell4_01_3_04,3_04,cell4_3_04,1,50,20,111,91.0,cell,934.809,-0.11132986475194394,934.809
cell4_01_3_04,3_04,cell4_3_04,1,50,20,111,91.0,up,647.827,-0.04939003846889808,0.06977255374178323
cell4_01_3_04,3_04,cell4_3_04,1,50,20,111,91.0,down,1155.969,-0.1223416431435012,-0.012395131340310866
cell4_01_3_04,3_04,cell4_3_04,1,50,20,112,92.0,cell,942.204,-0.1042998557873754,942.204
cell4_01_3_04,3_04,cell4_3_04,1,50,20,112,92.0,up,636.808,-0.0655591255339806,0.043323185891387325
cell4_01_3_04,3_04,cell4_3_04,1,50,20,112,92.0,down,1166.72,-0.11417904968765229,-0.011033413672976607
cell4_01_3_04,3_04,cell4_3_04,1,50,20,113,93.0,cell,934.46,-0.11166163934675584,934.46
cell4_01_3_04,3_04,cell4_3_04,1,50,20,113,93.0,up,662.577,-0.02774614753415199,0.0945382221707877
cell4_01_3_04,3_04,cell4_3_04,1,50,20,113,93.0,down,1154.482,-0.12347063360660676,-0.013297179381724079
cell4_01_3_04,3_04,cell4_3_04,1,50,20,114,94.0,cell,924.183,-0.12143140298825299,924.183
cell4_01_3_04,3_04,cell4_3_04,1,50,20,114,94.0,up,645.74,-0.0524524656133601,0.07858656322419298
cell4_01_3_04,3_04,cell4_3_04,1,50,20,114,94.0,down,1143.774,-0.1316005797255939,-0.011578544358742279
cell4_01_3_04,3_04,cell4_3_04,1,50,20,115,95.0,cell,931.907,-0.11408863229963528,931.907
cell4_01_3_04,3_04,cell4_3_04,1,50,20,115,95.0,up,656.615,-0.036494681619098156,0.08766090286662401
cell4_01_3_04,3_04,cell4_3_04,1,50,20,115,95.0,down,1152.055,-0.12531331003831958,-0.012674034077535307
cell4_01_3_04,3_04,cell4_3_04,1,50,20,116,96.0,cell,931.655,-0.11432819447124742,931.655
cell4_01_3_04,3_04,cell4_3_04,1,50,20,116,96.0,up,659.058,-0.03290986632732973,0.09200294315574307
cell4_01_3_04,3_04,cell4_3_04,1,50,20,116,96.0,down,1154.943,-0.12312062378583229,-0.009931253192067039
cell4_01_3_04,3_04,cell4_3_04,1,50,20,117,97.0,cell,934.499,-0.11162456424876827,934.499
cell4_01_3_04,3_04,cell4_3_04,1,50,20,117,97.0,up,663.971,-0.025700616418013945,0.09679525304069807
cell4_01_3_04,3_04,cell4_3_04,1,50,20,117,97.0,down,1156.756,-0.12174412095489051,-0.011394916236683225
cell4_01_3_04,3_04,cell4_3_04,1,50,20,118,98.0,cell,936.696,-0.10953600039546776,936.696
cell4_01_3_04,3_04,cell4_3_04,1,50,20,118,98.0,up,643.567,-0.055641087647339986,0.060596996738118206
cell4_01_3_04,3_04,cell4_3_04,1,50,20,118,98.0,down,1159.195,-0.11989233363847211,-0.011634100201843769
cell4_01_3_04,3_04,cell4_3_04,1,50,20,119,99.0,cell,945.887,-0.1007986356363942,945.887
cell4_01_3_04,3_04,cell4_3_04,1,50,20,119,99.0,up,649.067,-0.04757048424794314,0.05926729687505322
cell4_01_3_04,3_04,cell4_3_04,1,50,20,119,99.0,down,1171.28,-0.11071691349951439,-0.011033933003857823
cell4_01_3_04,3_04,cell4_3_04,1,50,20,120,100.0,cell,942.783,-0.10374943317879044,942.783
cell4_01_3_04,3_04,cell4_3_04,1,50,20,120,100.0,up,647.25,-0.050236718134616616,0.05977972863648998
cell4_01_3_04,3_04,cell4_3_04,1,50,20,120,100.0,down,1164.582,-0.11580230564603797,-0.013451932901715532
cell8_02_3_04,3_04,cell8_3_04,2,75,20,1,-19.0,cell,675.006,0.0006111827015282818,675.006
cell8_02_3_04,3_04,cell8_3_04,2,75,20,1,-19.0,up,544.84,0.017248071748812002,0.01662344354708096
cell8_02_3_04,3_04,cell8_3_04,2,75,20,1,-19.0,down,833.481,-0.004312078047465695,-0.00492205002014422
cell8_02_3_04,3_04,cell8_3_04,2,75,20,2,-18.0,cell,675.849,0.0018608237817815878,675.849
cell8_02_3_04,3_04,cell8_3_04,2,75,20,2,-18.0,up,539.742,0.007729808277379078,0.005854834882921673
cell8_02_3_04,3_04,cell8_3_04,2,75,20,2,-18.0,down,835.542,-0.0018499789628504387,-0.0037057090609573795
cell8_02_3_04,3_04,cell8_3_04,2,75,20,3,-17.0,cell,674.823,0.0003399083033238622,674.823
cell8_02_3_04,3_04,cell8_3_04,2,75,20,3,-17.0,up,531.673,-0.007335485553729363,-0.00767599086236134
cell8_02_3_04,3_04,cell8_3_04,2,75,20,3,-17.0,down,837.287,0.0002346221544001968,-0.0001070555111289121
cell8_02_3_04,3_04,cell8_3_04,2,75,20,4,-16.0,cell,673.156,-0.002131208755729654,673.156
cell8_02_3_04,3_04,cell8_3_04,2,75,20,4,-16.0,up,539.546,0.007363864840658796,0.009512092235894986
cell8_02_3_04,3_04,cell8_3_04,2,75,20,4,-16.0,down,833.228,-0.004614315344121568,-0.002490210744675885
cell8_02_3_04,3_04,cell8_3_04,2,75,20,5,-15.0,cell,674.156,-0.000648834995049707,674.156
cell8_02_3_04,3_04,cell8_3_04,2,75,20,5,-15.0,up,535.375,-0.0004236355397544343,0.00022211510890694327
cell8_02_3_04,3_04,cell8_3_04,2,75,20,5,-15.0,down,839.337,0.0026835804869868424,0.003332767725932716
cell8_02_3_04,3_04,cell8_3_04,2,75,20,6,-14.0,cell,672.007,-0.0038344562067509145,672.007
cell8_02_3_04,3_04,cell8_3_04,2,75,20,6,-14.0,up,533.106,-0.004659990937298777,-0.0008319395460369598
cell8_02_3_04,3_04,cell8_3_04,2,75,20,6,-14.0,down,836.33,-0.0009086232720805136,0.002935284467084
cell8_02_3_04,3_04,cell8_3_04,2,75,20,7,-13.0,cell,676.635,0.003025969557675944,676.635
cell8_02_3_04,3_04,cell8_3_04,2,75,20,7,-13.0,up,534.131,-0.0027462561279189427,-0.005758023043924198
cell8_02_3_04,3_04,cell8_3_04,2,75,20,7,-13.0,down,838.453,0.0016275418694226091,-0.0013960116653906507
cell8_02_3_04,3_04,cell8_3_04,2,75,20,8,-12.0,cell,674.316,-0.00041165519334079403,674.316
cell8_02_3_04,3_04,cell8_3_04,2,75,20,8,-12.0,up,538.184,0.004820931367121678,0.005231494730930126
cell8_02_3_04,3_04,cell8_3_04,2,75,20,8,-12.0,down,836.581,-0.0006087752030662679,-0.00019900616029878927
cell8_02_3_04,3_04,cell8_3_04,2,75,20,9,-11.0,cell,675.362,0.001138907760330335,675.362
cell8_02_3_04,3_04,cell8_3_04,2,75,20,9,-11.0,up,529.916,-0.010615907075758968,-0.011744634324047739
cell8_02_3_04,3_04,cell8_3_04,2,75,20,9,-11.0,down,840.981,0.004647525608339305,0.0035028147471111216
cell8_02_3_04,3_04,cell8_3_04,2,75,20,10,-10.0,cell,674.627,4.9363046230553526e-05,674.627
cell8_02_3_04,3_04,cell8_3_04,2,75,20,10,-10.0,up,529.506,-0.011381400999511071,-0.011433392729364309
cell8_02_3_04,3_04,cell8_3_04,2,75,20,10,-10.0,down,839.686,0.003100500710437024,0.0030491762224672835
cell8_02_3_04,3_04,cell8_3_04,2,75,20,11,-9.0,cell,672.51,-0.0030888222051288377,672.51
cell8_02_3_04,3_04,cell8_3_04,2,75,20,11,-9.0,up,528.215,-0.013791773330154296,-0.010739308224358477
cell8_02_3_04,3_04,cell8_3_04,2,75,20,11,-9.0,down,838.401,0.0015654219507423362,0.0046668510753084935
cell8_02_3_04,3_04,cell8_3_04,2,75,20,12,-8.0,cell,669.99,-0.0068244040820422775,669.99
cell8_02_3_04,3_04,cell8_3_04,2,75,20,12,-8.0,up,523.439,-0.02270884401268934,-0.01599676480265899
cell8_02_3_04,3_04,cell8_3_04,2,75,20,12,-8.0,down,836.289,-0.0009576024387323118,0.0059052981854459344
